AgeInYears,TravelTimeToWorkInMinutes,NumberOfPeopleInCarpool,HoursWorkedWeeklyInPastYear,TotalIncomeInDollars
59,10.0,1.0,48.0,138000.0
65,,,,22200.0
39,,,,1600.0
28,10.0,,50.0,61500.0
12,,,,
53,5.0,,22.0,21400.0
71,20.0,1.0,40.0,76500.0
15,,,,1600.0
51,,,,1600.0
9,,,,
37,60.0,1.0,40.0,70000.0
43,20.0,1.0,60.0,64000.0
39,3.0,,35.0,29500.0
48,60.0,2.0,40.0,68000.0
63,,,,27200.0
27,15.0,1.0,45.0,56000.0
41,,,84.0,50000.0
72,,,,8900.0
1,,,,
53,20.0,1.0,70.0,355000.0
41,20.0,,25.0,2500.0
79,95.0,1.0,50.0,66400.0
0,,,,
65,,,,22000.0
33,,,,22000.0
46,,,40.0,124800.0
3,,,,
66,,,,15700.0
43,,,,0.0
8,,,,
55,7.0,1.0,40.0,69000.0
62,,,,14600.0
56,,,,440.0
16,,,,1600.0
39,65.0,1.0,40.0,75100.0
7,,,,
0,,,,
12,,,,
24,,,40.0,45000.0
30,,,,2000.0
30,,,,4800.0
22,,,,0.0
64,,,99.0,26600.0
3,,,,
38,45.0,1.0,50.0,314200.0
4,,,,
61,15.0,1.0,40.0,133000.0
20,3.0,,65.0,75000.0
11,,,,
9,,,,
67,,,20.0,37500.0
5,,,,
19,,,,1600.0
67,,,,39200.0
75,,,,46800.0
15,,,,0.0
0,,,,
61,,,,10800.0
29,,,84.0,20700.0
70,,,,15000.0
49,15.0,1.0,45.0,60000.0
36,,,,1810.0
29,45.0,1.0,75.0,114400.0
62,,,,1600.0
10,,,,
30,50.0,1.0,36.0,70000.0
22,,,24.0,3000.0
29,,,,1600.0
61,20.0,1.0,40.0,40600.0
7,,,,
29,20.0,3.0,40.0,31100.0
9,,,,
47,4.0,3.0,40.0,57000.0
4,,,,
73,4.0,1.0,32.0,58800.0
53,5.0,,84.0,50000.0
74,,,,66600.0
12,,,,
47,15.0,,84.0,80000.0
27,3.0,4.0,40.0,34000.0
14,,,,
57,,,,0.0
0,,,,
28,,,30.0,5000.0
3,,,,
38,15.0,1.0,99.0,32600.0
62,3.0,2.0,96.0,59400.0
24,,,30.0,5600.0
55,,,,3700.0
47,,,,14300.0
31,1.0,,40.0,41600.0
48,10.0,1.0,40.0,42000.0
42,,,,12000.0
41,,,,2400.0
10,,,,
84,,,,7400.0
37,,,,1600.0
56,,,40.0,27000.0
31,1.0,3.0,72.0,94800.0
25,30.0,1.0,40.0,70000.0
10,,,,
65,,,,42500.0
4,,,,
11,,,,
40,,,14.0,19400.0
13,,,,
34,2.0,,84.0,36000.0
14,,,,
65,,,25.0,45000.0
16,,,10.0,2000.0
54,3.0,,70.0,43600.0
70,,,,10300.0
54,5.0,2.0,40.0,97600.0
0,,,,
61,,,,0.0
21,5.0,1.0,60.0,35000.0
23,,,40.0,16690.0
22,5.0,2.0,40.0,125600.0
64,,,84.0,353100.0
68,10.0,1.0,30.0,99700.0
74,10.0,2.0,40.0,109800.0
63,,,,4700.0
38,200.0,,40.0,30700.0
26,,,40.0,5000.0
47,2.0,1.0,40.0,93600.0
56,5.0,,84.0,128000.0
6,,,,
19,5.0,,10.0,18600.0
64,,,,45200.0
24,10.0,,80.0,53000.0
3,,,,
